Time,Cd,Cd(f),Cd(r),Cl,Cl(f),Cl(r),CmPitch,CmRoll,CmYaw,Cs,Cs(f),Cs(r)
0.0232,1.41257866e+00,6.93247905e-01,7.19330756e-01,2.60828510e-01,1.34892993e-01,1.25935517e-01,4.47873812e-03,-1.30414255e-02,7.06289331e-02,-1.20471306e-19,7.06289331e-02,-7.06289331e-02
0.0233,1.41919042e+00,6.93850506e-01,7.25339910e-01,3.14894038e-01,1.61333491e-01,1.53560547e-01,3.88647173e-03,-1.57447019e-02,7.09595208e-02,-1.24173654e-19,7.09595208e-02,-7.09595208e-02
0.0234,1.42485485e+00,6.96124880e-01,7.28729965e-01,3.26050842e-01,1.65754847e-01,1.60295996e-01,2.72942551e-03,-1.63025421e-02,7.12427423e-02,-1.23485769e-19,7.12427423e-02,-7.12427423e-02
0.0235,1.42626136e+00,6.98385594e-01,7.27875770e-01,2.94901761e-01,1.48663328e-01,1.46238433e-01,1.21244780e-03,-1.47450880e-02,7.13130682e-02,-1.20047324e-19,7.13130682e-02,-7.13130682e-02
0.0236,1.42344237e+00,7.00494566e-01,7.22947804e-01,2.24532375e-01,1.11836043e-01,1.12696332e-01,-4.30144482e-04,-1.12266188e-02,7.11721185e-02,-1.11552712e-19,7.11721185e-02,-7.11721185e-02
0.0237,1.41594268e+00,7.01651053e-01,7.14291629e-01,1.26405762e-01,6.12416315e-02,6.51641307e-02,-1.96124962e-03,-6.32028811e-03,7.07971341e-02,-1.01841774e-19,7.07971341e-02,-7.07971341e-02
0.0238,1.40829397e+00,7.03642724e-01,7.04651246e-01,1.00852256e-02,1.83978364e-03,8.24544198e-03,-3.20282917e-03,-5.04261281e-04,7.04146985e-02,-8.82953917e-20,7.04146985e-02,-7.04146985e-02
0.0239,1.40706884e+00,7.09039842e-01,6.98028994e-01,-1.10108481e-01,-5.90936698e-02,-5.10148112e-02,-4.03942929e-03,5.50542405e-03,7.03534418e-02,-7.51492235e-20,7.03534418e-02,-7.03534418e-02
0.024,1.40971138e+00,7.15523345e-01,6.94188031e-01,-2.13353144e-01,-1.11009958e-01,-1.02343186e-01,-4.33338562e-03,1.06676572e-02,7.04855688e-02,-6.61199973e-20,7.04855688e-02,-7.04855688e-02
0.0241,1.41560073e+00,7.22081564e-01,6.93519167e-01,-2.85623969e-01,-1.46784256e-01,-1.38839714e-01,-3.97227109e-03,1.42811985e-02,7.07800366e-02,-6.08116844e-20,7.07800366e-02,-7.07800366e-02
0.0242,1.42099873e+00,7.26328514e-01,6.94670212e-01,-3.16583021e-01,-1.61300740e-01,-1.55282281e-01,-3.00922953e-03,1.58291511e-02,7.10499363e-02,-6.09535978e-20,7.10499363e-02,-7.10499363e-02
0.0243,1.42468165e+00,7.27465699e-01,6.97215952e-01,-3.02497474e-01,-1.52864996e-01,-1.49632479e-01,-1.61625857e-03,1.51248737e-02,7.12340826e-02,-6.43257504e-20,7.12340826e-02,-7.12340826e-02
0.0244,1.42289613e+00,7.23814254e-01,6.99081875e-01,-2.47323791e-01,-1.23681249e-01,-1.23642543e-01,-1.93529463e-05,1.23661896e-02,7.11448064e-02,-7.09597741e-20,7.11448064e-02,-7.11448064e-02
0.0245,1.41799320e+00,7.17019960e-01,7.00973237e-01,-1.60467226e-01,-7.86855097e-02,-8.17817162e-02,1.54810325e-03,8.02336130e-03,7.08996599e-02,-8.13617452e-20,7.08996599e-02,-7.08996599e-02
0.0246,1.41041167e+00,7.07591839e-01,7.02819834e-01,-4.77200496e-02,-2.09521356e-02,-2.67679139e-02,2.90788915e-03,2.38600248e-03,7.05205836e-02,-9.25185174e-20,7.05205836e-02,-7.05205836e-02
0.0247,1.40797302e+00,7.00185041e-01,7.07787984e-01,7.60294295e-02,4.19459941e-02,3.40834354e-02,3.93127936e-03,-3.80147148e-03,7.03986512e-02,-1.05831128e-19,7.03986512e-02,-7.03986512e-02
0.0248,1.40956853e+00,6.95302767e-01,7.14265765e-01,1.89629979e-01,9.93070751e-02,9.03229040e-02,4.49208554e-03,-9.48149896e-03,7.04784266e-02,-1.14892727e-19,7.04784266e-02,-7.04784266e-02
0.0249,1.41456141e+00,6.93509880e-01,7.21051527e-01,2.75416467e-01,1.42144713e-01,1.33271754e-01,4.43647989e-03,-1.37708234e-02,7.07280703e-02,-1.21632465e-19,7.07280703e-02,-7.07280703e-02
0.025,1.42130863e+00,6.94568873e-01,7.26739756e-01,3.21708832e-01,1.64577695e-01,1.57131137e-01,3.72327882e-03,-1.60854416e-02,7.10654314e-02,-1.24523036e-19,7.10654314e-02,-7.10654314e-02
0.0251,1.42639790e+00,6.96962081e-01,7.29435820e-01,3.24737389e-01,1.64843840e-01,1.59893549e-01,2.47514528e-03,-1.62368694e-02,7.13198951e-02,-1.23336327e-19,7.13198951e-02,-7.13198951e-02
0.0252,1.42731756e+00,6.99387104e-01,7.27930460e-01,2.85433561e-01,1.43625452e-01,1.41808109e-01,9.08671311e-04,-1.42716780e-02,7.13658782e-02,-1.18750668e-19,7.13658782e-02,-7.13658782e-02
0.0253,1.42312686e+00,7.01147184e-01,7.21979676e-01,2.08324925e-01,1.03424804e-01,1.04900121e-01,-7.37658354e-04,-1.04162462e-02,7.11563430e-02,-1.09606626e-19,7.11563430e-02,-7.11563430e-02
0.0254,1.41491312e+00,7.02167433e-01,7.12745688e-01,1.05782552e-01,5.06617441e-02,5.51208082e-02,-2.22953206e-03,-5.28912761e-03,7.07456560e-02,-1.00279142e-19,7.07456560e-02,-7.07456560e-02
0.0255,1.40823556e+00,7.04754125e-01,7.03481439e-01,-1.27268659e-02,-9.77111406e-03,-2.95575181e-03,-3.40768112e-03,6.36343294e-04,7.04117782e-02,-8.63667904e-20,7.04117782e-02,-7.04117782e-02
0.0256,1.40779236e+00,7.10466623e-01,6.97325739e-01,-1.31408845e-01,-6.98614117e-02,-6.15474333e-02,-4.15698923e-03,6.57044225e-03,7.03896181e-02,-7.33293477e-20,7.03896181e-02,-7.03896181e-02
0.0257,1.41130089e+00,7.17180279e-01,6.94120608e-01,-2.30596709e-01,-1.19630183e-01,-1.10966525e-01,-4.33182893e-03,1.15298354e-02,7.05650444e-02,-6.46506143e-20,7.05650444e-02,-7.05650444e-02
0.0258,1.41732338e+00,7.23461012e-01,6.93862366e-01,-2.95986452e-01,-1.51838428e-01,-1.44148024e-01,-3.84520221e-03,1.47993226e-02,7.08661689e-02,-6.02547147e-20,7.08661689e-02,-7.08661689e-02
0.0259,1.42260452e+00,7.27199839e-01,6.95404676e-01,-3.17951637e-01,-1.61756672e-01,-1.56194965e-01,-2.78085373e-03,1.58975819e-02,7.11302257e-02,-6.13495800e-20,7.11302257e-02,-7.11302257e-02
0.026,1.42552131e+00,7.27537485e-01,6.97983825e-01,-2.95536601e-01,-1.49094000e-01,-1.46442601e-01,-1.32569933e-03,1.47768300e-02,7.12760655e-02,-6.53152903e-20,7.12760655e-02,-7.12760655e-02
0.0261,1.42239364e+00,7.22885910e-01,6.99507733e-01,-2.33781768e-01,-1.16603119e-01,-1.17178650e-01,2.87765530e-04,1.16890884e-02,7.11196821e-02,-7.25880122e-20,7.11196821e-02,-7.11196821e-02
0.0262,1.41706170e+00,7.15559102e-01,7.01502600e-01,-1.40565026e-01,-6.84523429e-02,-7.21126829e-02,1.83016999e-03,7.02825129e-03,7.08530851e-02,-8.24534836e-20,7.08530851e-02,-7.08530851e-02
0.0263,1.40982063e+00,7.06127188e-01,7.03693442e-01,-2.43374518e-02,-9.02987710e-03,-1.53075747e-02,3.13884880e-03,1.21687259e-03,7.04910315e-02,-9.48597849e-20,7.04910315e-02,-7.04910315e-02
0.0264,1.40842659e+00,6.99269329e-01,7.09157258e-01,9.88792923e-02,5.35263269e-02,4.53529653e-02,4.08668080e-03,-4.94396461e-03,7.04213293e-02,-1.06060705e-19,7.04213293e-02,-7.04213293e-02
0.0265,1.41092540e+00,6.95010129e-01,7.15915267e-01,2.09051381e-01,1.09068244e-01,9.99831364e-02,4.54255400e-03,-1.04525690e-02,7.05462698e-02,-1.16547439e-19,7.05462698e-02,-7.05462698e-02
0.0266,1.41622304e+00,6.93724931e-01,7.22498110e-01,2.87731788e-01,1.48223223e-01,1.39508565e-01,4.35732893e-03,-1.43865894e-02,7.08111521e-02,-1.22523335e-19,7.08111521e-02,-7.08111521e-02
0.0267,1.42279321e+00,6.95087133e-01,7.27706076e-01,3.26189438e-01,1.66620990e-01,1.59568448e-01,3.52627104e-03,-1.63094719e-02,7.11396604e-02,-1.24563548e-19,7.11396604e-02,-7.11396604e-02
0.0268,1.42732911e+00,6.97612258e-01,7.29716849e-01,3.21045908e-01,1.62720102e-01,1.58325806e-01,2.19714825e-03,-1.60522954e-02,7.13664553e-02,-1.23039635e-19,7.13664553e-02,-7.13664553e-02
0.0269,1.42693887e+00,6.99790048e-01,7.27148818e-01,2.73587710e-01,1.37385448e-01,1.36202262e-01,5.91593006e-04,-1.36793855e-02,7.13469433e-02,-1.17252933e-19,7.13469433e-02,-7.13469433e-02
0.027,1.42243104e+00,7.01698786e-01,7.20732250e-01,1.90334634e-01,9.41218761e-02,9.62127574e-02,-1.04544065e-03,-9.51673168e-03,7.11215518e-02,-1.07500231e-19,7.11215518e-02,-7.11215518e-02
0.0271,1.41346489e+00,7.02547939e-01,7.10916950e-01,8.36901134e-02,3.93571025e-02,4.43330109e-02,-2.48795421e-03,-4.18450567e-03,7.06732445e-02,-9.74857066e-20,7.06732445e-02,-7.06732445e-02
0.0272,1.40794850e+00,7.05805062e-01,7.02143439e-01,-3.66162229e-02,-2.19028573e-02,-1.47133657e-02,-3.59474579e-03,1.83081115e-03,7.03974251e-02,-8.44244079e-20,7.03974251e-02,-7.03974251e-02
0.0273,1.40841305e+00,7.11852504e-01,6.96560542e-01,-1.52919619e-01,-8.07065348e-02,-7.22130837e-02,-4.24672557e-03,7.64598093e-03,7.04206523e-02,-7.14775886e-20,7.04206523e-02,-7.04206523e-02
0.0274,1.41290693e+00,7.18762625e-01,6.94144302e-01,-2.46183230e-01,-1.27386974e-01,-1.18796257e-01,-4.29535859e-03,1.23091615e-02,7.06453463e-02,-6.34954858e-20,7.06453463e-02,-7.06453463e-02
0.0275,1.41860882e+00,7.24507209e-01,6.94101614e-01,-3.04055951e-01,-1.55714364e-01,-1.48341587e-01,-3.68638832e-03,1.52027976e-02,7.09304411e-02,-6.01977960e-20,7.09304411e-02,-7.09304411e-02
0.0276,1.42373274e+00,7.27726785e-01,6.96005951e-01,-3.17208344e-01,-1.61132141e-01,-1.56076203e-01,-2.52796892e-03,1.58604172e-02,7.11866368e-02,-6.19079933e-20,7.11866368e-02,-7.11866368e-02
0.0277,1.42511530e+00,7.26885423e-01,6.98229878e-01,-2.86555455e-01,-1.44298378e-01,-1.42257077e-01,-1.02065066e-03,1.43277727e-02,7.12557650e-02,-6.63453247e-20,7.12557650e-02,-7.12557650e-02
0.0278,1.42217508e+00,7.22002046e-01,7.00173038e-01,-2.18290082e-01,-1.08546534e-01,-1.09743548e-01,5.98506979e-04,1.09145041e-02,7.11087542e-02,-7.43552260e-20,7.11087542e-02,-7.11087542e-02
0.0279,1.41577791e+00,7.13866402e-01,7.01911505e-01,-1.19548967e-01,-5.76678687e-02,-6.18810985e-02,2.10661492e-03,5.97744836e-03,7.07888954e-02,-8.42266089e-20,7.07888954e-02,-7.07888954e-02
0.028,1.40933956e+00,7.04699579e-01,7.04639977e-01,-5.96019593e-04,3.05763909e-03,-3.65365869e-03,3.35564889e-03,2.98009797e-05,7.04669778e-02,-9.83580158e-20,7.04669778e-02,-7.04669778e-02
0.0281,1.40859718e+00,6.98191635e-01,7.10405541e-01,1.22139052e-01,6.52911596e-02,5.68478919e-02,4.22163383e-03,-6.10695258e-03,7.04298588e-02,-1.08009635e-19,7.04298588e-02,-7.04298588e-02
0.0282,1.41187093e+00,6.94559950e-01,7.17310975e-01,2.27510251e-01,1.18319193e-01,1.09191058e-01,4.56406738e-03,-1.13755125e-02,7.05935463e-02,-1.18082401e-19,7.05935463e-02,-7.05935463e-02
0.0283,1.41744903e+00,6.93778991e-01,7.23670037e-01,2.98910455e-01,1.53702947e-01,1.45207508e-01,4.24771942e-03,-1.49455227e-02,7.08724514e-02,-1.23321361e-19,7.08724514e-02,-7.08724514e-02
0.0284,1.42440759e+00,6.95769229e-01,7.28638362e-01,3.28691330e-01,1.67649765e-01,1.61041565e-01,3.30410031e-03,-1.64345665e-02,7.12203795e-02,-1.24671911e-19,7.12203795e-02,-7.12203795e-02
0.0285,1.42751819e+00,6.98005718e-01,7.29512473e-01,3.15067551e-01,1.59436088e-01,1.55631463e-01,1.90231236e-03,-1.57533775e-02,7.13759095e-02,-1.22434039e-19,7.13759095e-02,-7.13759095e-02
0.0286,1.42627548e+00,7.00136784e-01,7.26138693e-01,2.60019090e-01,1.30279881e-01,1.29739210e-01,2.70335540e-04,-1.30009545e-02,7.13137739e-02,-1.15660264e-19,7.13137739e-02,-7.13137739e-02
0.0287,1.42071824e+00,7.01791369e-01,7.18926868e-01,1.71354997e-01,8.43309596e-02,8.70240371e-02,-1.34653874e-03,-8.56774984e-03,7.10359118e-02,-1.06332417e-19,7.10359118e-02,-7.10359118e-02
0.0288,1.41199566e+00,7.02954153e-01,7.09041510e-01,6.08735715e-02,2.77020300e-02,3.31715416e-02,-2.73475580e-03,-3.04367858e-03,7.05997831e-02,-9.53203307e-20,7.05997831e-02,-7.05997831e-02
0.0289,1.40765687e+00,7.06843598e-01,7.00813274e-01,-6.03032406e-02,-3.39144051e-02,-2.63888355e-02,-3.76278481e-03,3.01516203e-03,7.03828436e-02,-8.20171741e-20,7.03828436e-02,-7.03828436e-02
0.029,1.40920649e+00,7.13280258e-01,6.95926231e-01,-1.73540271e-01,-9.10804067e-02,-8.24598646e-02,-4.31027106e-03,8.67701357e-03,7.04603245e-02,-6.96586444e-20,7.04603245e-02,-7.04603245e-02
0.0291,1.41339341e+00,7.19758056e-01,6.93635349e-01,-2.61227066e-01,-1.34843110e-01,-1.26383956e-01,-4.22957720e-03,1.30613533e-02,7.06696703e-02,-6.24381544e-20,7.06696703e-02,-7.06696703e-02
0.0292,1.41973833e+00,7.25382088e-01,6.94356245e-01,-3.10258433e-01,-1.58630629e-01,-1.51627804e-01,-3.50141271e-03,1.55129216e-02,7.09869167e-02,-6.03747701e-20,7.09869167e-02,-7.09869167e-02
0.0293,1.42474626e+00,7.28116809e-01,6.96629454e-01,-3.14873550e-01,-1.59693934e-01,-1.55179616e-01,-2.25715899e-03,1.57436775e-02,7.12373131e-02,-6.25081892e-20,7.12373131e-02,-7.12373131e-02
0.0294,1.42489525e+00,7.26249009e-01,6.98646246e-01,-2.76027635e-01,-1.38722077e-01,-1.37305558e-01,-7.08259203e-04,1.38013818e-02,7.12447627e-02,-6.77731388e-20,7.12447627e-02,-7.12447627e-02
0.0295,1.42079406e+00,7.20472035e-01,7.00322024e-01,-2.01500116e-01,-9.98438085e-02,-1.01656308e-01,9.06249595e-04,1.00750058e-02,7.10397029e-02,-7.61911066e-20,7.10397029e-02,-7.10397029e-02
0.0296,1.41407367e+00,7.11910180e-01,7.02163489e-01,-9.74669070e-02,-4.63579778e-02,-5.11089292e-02,2.37547570e-03,4.87334535e-03,7.07036835e-02,-8.61027835e-20,7.07036835e-02,-7.07036835e-02
0.0297,1.40888026e+00,7.03252915e-01,7.05627348e-01,2.37443365e-02,1.54317659e-02,8.31257055e-03,3.55959769e-03,-1.18721682e-03,7.04440131e-02,-9.98816519e-20,7.04440131e-02,-7.04440131e-02
0.0298,1.40897476e+00,6.97247201e-01,7.11727559e-01,1.44803587e-01,7.67379128e-02,6.80656743e-02,4.33611926e-03,-7.24017936e-03,7.04487380e-02,-1.10056691e-19,7.04487380e-02,-7.04487380e-02
0.0299,1.41247509e+00,6.94017766e-01,7.18457321e-01,2.44395549e-01,1.26755613e-01,1.17639936e-01,4.55783842e-03,-1.22197774e-02,7.06237544e-02,-1.19415098e-19,7.06237544e-02,-7.06237544e-02
0.03,1.41896314e+00,6.94078757e-01,7.24884384e-01,3.08056265e-01,1.58139665e-01,1.49916599e-01,4.11153302e-03,-1.54028132e-02,7.09481570e-02,-1.23948795e-19,7.09481570e-02,-7.09481570e-02
